Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
0;0;0.997325402;1;1;1;0.8419188759999999;0.973016354;0.973016354;1.0;1.0;1.0;;1.0;1.0
0;0;0.99314249;1;1;1;0.8728781059999999;-1.126234738;-1.126234738;1.0;1.0;1.0;;1.0;1.0
0;0;0.958709257;1;1;1;0.935742531;0.978425455;0.978425455;1.0;1.0;1.0;;1.0;1.0
0;0;0.999652353;1;1;1;0.779245283;0.970417937;0.970417937;1.0;1.0;1.0;;1.0;1.0
0;0;0.999633053;1;1;1;0.8123987309999999;0.948955853;0.948955853;1.0;1.0;1.0;;1.0;1.0
0;0;0.999437908;1;1;1;0.795982423;0.979418724;0.979418724;1.0;1.0;1.0;;1.0;1.0
0;0;0.999464528;1;1;1;0.83401901;0.976460494;0.976460494;1.0;1.0;1.0;;1.0;1.0
0;0;0.999447504;1;1;1;0.8792857140000001;0.936482042;0.936482042;1.0;1.0;1.0;;1.0;1.0
0;0;0.955952775;1;1;1;0.817050288;0.983922297;0.983922297;1.0;1.0;1.0;;1.0;1.0
0;0;0.996876407;1;1;1;0.909794609;0.986405138;0.986405138;1.0;1.0;1.0;;1.0;1.0
0;0;0.998185173;1;1;1;0.84879584;0.98546327;0.98546327;1.0;1.0;1.0;;1.0;1.0
0;0;0.999959508;1;1;1;0.8182692309999999;0.98322679;0.98322679;1.0;1.0;1.0;;1.0;1.0
0;0;0.990078579;1;1;1;0.809900347;0.972653208;0.972653208;1.0;1.0;1.0;;1.0;1.0
0;0;0.996000461;1;1;1;0.858622801;0.95117806;0.95117806;1.0;1.0;1.0;;1.0;1.0
0;0;0.999489282;1;1;1;0.8123987309999999;0.985006059;0.985006059;1.0;1.0;1.0;;1.0;1.0
0;0;0.883093053;1;1;1;0.863157895;0.987366188;0.987366188;1.0;1.0;1.0;;1.0;1.0
0;0;0.997801906;1;1;1;0.8684171070000001;0.949635095;0.949635095;1.0;1.0;1.0;;1.0;1.0
0;0;0.997454933;1;1;1;0.902162014;0.986806572;0.986806572;1.0;1.0;1.0;;1.0;1.0
0;0;0.999715813;1;1;1;0.789471962;0.98191214;0.98191214;1.0;1.0;1.0;;1.0;1.0
0;0;0.999929882;1;1;1;0.7993138940000001;0.977256389;0.977256389;1.0;1.0;1.0;;1.0;1.0
0;0;0.998942545;1;1;1;0.835576923;0.98384376;0.98384376;1.0;1.0;1.0;;1.0;1.0
0;0;0.991459842;1;1;1;0.826923077;0.884900007;0.884900007;1.0;1.0;1.0;;1.0;1.0
0;0;0.997936115;1;1;1;0.7914884520000001;0.985947851;0.985947851;1.0;1.0;1.0;;1.0;1.0
0;0;0.996153039;1;1;1;0.777888007;0.955206085;0.955206085;1.0;1.0;1.0;;1.0;1.0
0;0;0.999549898;1;1;1;0.8132183909999999;0.980533149;0.980533149;1.0;1.0;1.0;;1.0;1.0
0;0;0.8776411279999999;1;1;1;0.8011764709999999;0.979128472;0.979128472;1.0;1.0;1.0;;1.0;1.0
0;0;0.996774097;1;1;1;0.809900347;0.988997375;0.988997375;1.0;1.0;1.0;;1.0;1.0
0;0;0.999320835;1;1;1;0.834778708;0.968018166;0.968018166;1.0;1.0;1.0;;1.0;1.0
0;0;0.997802399;1;1;1;0.8868982409999999;0.977535558;0.977535558;1.0;1.0;1.0;;1.0;1.0
0;0;0.999868161;1;1;1;0.8209222140000001;0.978676781;0.978676781;1.0;1.0;1.0;;1.0;1.0
0;0;0.971469722;1;1;1;0.7807232959999999;0.985116633;0.985116633;1.0;1.0;1.0;;1.0;1.0
0;0;0.997025125;1;1;1;0.899339882;0.963053528;0.963053528;1.0;1.0;1.0;;1.0;1.0
0;0;0.999948019;1;1;1;0.812138728;0.919859787;0.919859787;1.0;1.0;1.0;;1.0;1.0
0;0;0.993626857;1;1;1;0.8535852829999999;0.976024763;0.976024763;1.0;1.0;1.0;;1.0;1.0
0;0;0.996082016;1;1;1;0.807011756;0.981829137;0.981829137;1.0;1.0;1.0;;1.0;1.0
0;0;0.998485994;1;1;1;0.772445687;0.985693927;0.985693927;1.0;1.0;1.0;;1.0;1.0
0;0;0.993238394;1;1;1;0.806157437;0.980265982;0.980265982;1.0;1.0;1.0;;1.0;1.0
0;0;0.999955169;1;1;1;0.77033305;0.964724041;0.964724041;1.0;1.0;1.0;;1.0;1.0
0;0;0.980504514;1;1;1;1.0;0.972534639;0.972534639;1.0;1.0;1.0;;1.0;1.0
0;0;0.99962267;1;1;1;0.786428571;-0.075282828;-0.075282828;1.0;1.0;1.0;;1.0;1.0
0;0;0.995828298;1;1;1;0.837319244;0.987237061;0.987237061;1.0;1.0;1.0;;1.0;1.0
0;0;0.991565212;1;1;1;1.0;0.984425162;0.984425162;1.0;1.0;1.0;;1.0;1.0
0;0;0.999130862;1;1;1;0.80252498;0.97451918;0.97451918;1.0;1.0;1.0;;1.0;1.0
0;0;0.999028449;1;1;1;0.809900347;0.987864847;0.987864847;1.0;1.0;1.0;;1.0;1.0
0;0;0.993609578;1;1;1;0.8399014779999999;0.841266301;0.841266301;1.0;1.0;1.0;;1.0;1.0
0;0;0.905356955;1;1;1;0.907348749;0.97448427;0.97448427;1.0;1.0;1.0;;1.0;1.0
0;0;0.99876393;1;1;1;0.8359813079999999;0.978302663;0.978302663;1.0;1.0;1.0;;1.0;1.0
0;0;0.998796134;1;1;1;0.831606218;0.979714582;0.979714582;1.0;1.0;1.0;;1.0;1.0
0;0;0.992460847;1;1;1;0.78311913;0.929384269;0.929384269;1.0;1.0;1.0;;1.0;1.0
0;0;0.994413801;1;1;1;0.809900347;0.982487864;0.982487864;1.0;1.0;1.0;;1.0;1.0
1;1;0.995129329;1;1;1;0.646583919;0.980780506;0.980780506;1.0;1.0;1.0;;1.0;1.0
1;1;0.999666479;1;1;1;0.760526316;0.986504606;0.986504606;1.0;1.0;1.0;;1.0;1.0
1;1;0.993386042;1;1;1;0.685314685;0.978512634;0.978512634;1.0;1.0;1.0;;1.0;1.0
1;1;0.998991316;1;1;1;0.6050347220000001;0.979157837;0.979157837;1.0;1.0;1.0;;1.0;1.0
1;1;0.993160827;1;1;1;0.57460733;0.984666999;0.984666999;1.0;1.0;1.0;;1.0;1.0
1;1;0.976825786;1;1;1;0.575300476;0.98469018;0.98469018;;1.0;1.0;;1.0;1.0
1;1;0.999808921;1;1;1;0.780460345;0.930477602;0.930477602;1.0;1.0;1.0;;1.0;1.0
1;1;0.990523175;1;1;1;0.72465035;0.985477377;0.985477377;1.0;1.0;1.0;;1.0;1.0
1;1;0.997930661;1;1;1;0.58306937;0.969168806;0.969168806;1.0;1.0;1.0;;1.0;1.0
1;1;0.986683238;1;1;1;0.929153883;0.987792275;0.987792275;1.0;1.0;1.0;;1.0;1.0
1;1;0.995398132;1;1;1;0.796521739;0.98299717;0.98299717;1.0;1.0;1.0;;1.0;1.0
1;1;0.990046556;1;1;1;0.93211357;0.991278534;0.991278534;1.0;1.0;1.0;;1.0;1.0
1;1;0.99988962;1;1;1;0.623684211;0.935668836;0.935668836;1.0;1.0;1.0;;1.0;1.0
1;1;0.998561228;1;1;1;0.844690265;0.963501344;0.963501344;1.0;1.0;1.0;;1.0;1.0
1;1;0.999714708;1;1;1;0.831606218;0.969693901;0.969693901;1.0;1.0;1.0;;1.0;1.0
1;1;0.998736396;1;1;1;0.685314685;0.936683905;0.936683905;1.0;1.0;1.0;;1.0;1.0
1;1;0.999894411;1;1;1;0.787955675;0.815097683;0.815097683;1.0;1.0;1.0;;1.0;1.0
1;1;0.995147374;1;1;1;0.659685864;0.984902895;0.984902895;1.0;1.0;1.0;;1.0;1.0
1;1;0.999901422;1;1;1;0.6050347220000001;0.939276465;0.939276465;1.0;1.0;1.0;;1.0;1.0
1;1;0.999926863;1;1;1;0.6831672440000001;0.974272673;0.974272673;1.0;1.0;1.0;;1.0;1.0
1;1;0.999801706;1;1;1;0.629394995;0.954090997;0.954090997;1.0;1.0;1.0;;1.0;1.0
1;1;0.999944198;1;1;1;0.7707231040000001;0.968473759;0.968473759;1.0;1.0;1.0;;1.0;1.0
1;1;0.995446848;1;1;1;0.6050347220000001;0.986163471;0.986163471;1.0;1.0;1.0;;1.0;1.0
1;1;0.999954339;1;1;1;0.83680491;0.933508236;0.933508236;1.0;1.0;1.0;;1.0;1.0
1;1;0.999871637;1;1;1;0.634100575;0.948755968;0.948755968;1.0;1.0;1.0;;1.0;1.0
1;1;0.823464011;1;1;1;0.7845920959999999;0.987018664;0.987018664;1.0;1.0;1.0;;1.0;1.0
1;1;0.979597685;1;1;1;0.71340388;0.980633744;0.980633744;1.0;1.0;1.0;;1.0;1.0
1;1;0.997873141;1;1;1;0.851823708;0.978274828;0.978274828;1.0;1.0;1.0;;1.0;1.0
1;1;0.99062368;1;1;1;0.8765197570000001;0.987772729;0.987772729;1.0;1.0;1.0;;1.0;1.0
1;1;0.995457864;1;1;1;0.593043478;0.985523516;0.985523516;1.0;1.0;1.0;;1.0;1.0
1;1;0.999606338;1;1;1;0.8765197570000001;0.985836506;0.985836506;1.0;1.0;1.0;;1.0;1.0
1;1;0.999870931;1;1;1;0.844690265;0.944534789;0.944534789;1.0;1.0;1.0;;1.0;1.0
1;1;0.999371135;1;1;1;0.7273715820000001;0.98002699;0.98002699;1.0;1.0;1.0;;1.0;1.0
