age,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,two_year_recid,length_of_stay,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,Result
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(72.95, 83.82]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(72.95, 83.82]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(72.95, 83.82]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(72.95, 83.82]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(72.95, 83.82]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(48.27, 72.95]","(1.27, 10.27]","(3.58, 215.95]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
