age,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,two_year_recid,length_of_stay,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,Result
"(19.2, 35.97]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(19.2, 35.97]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(35.97, 43.35]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(35.97, 43.35]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(19.2, 35.97]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(35.97, 43.35]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(19.2, 35.97]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(19.2, 35.97]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(35.97, 43.35]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(35.97, 43.35]","(1.68, 13.56]","(249.02, 622.89]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(4.220000000000001, 11.98]","(0.89, 1.0]","(-0.01, 0.17]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
