age,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,two_year_recid,length_of_stay,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,Result
"(31.27, 55.95]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(31.27, 55.95]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(55.95, 66.81]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(55.95, 66.81]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(31.27, 55.95]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(55.95, 66.81]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
"(31.27, 55.95]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(31.27, 55.95]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(55.95, 66.81]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Negative
"(55.95, 66.81]","(5.44, 19.11]","(0.94, 190.68]","(-0.01, 0.17]","(-0.01, 0.15]","(-0.01, 0.0025]","(-0.01, 154.77]","(-0.01, 0.14]","(0.92, 1.0]","(-0.01, 0.21]","(-0.01, 0.087]","(0.97, 1.0]","(0.8, 1.0]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.23]","(-0.01, 0.22]","(-0.01, 0.23]","(0.75, 1.0]","(-0.01, 0.21]",Positive
