Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_15,0,15,0,0.9891058
Case102_15,1,15,1,0.99991953
Case10_15,1,15,1,0.9998894
Case111_15,1,15,1,0.9991141
Case12_15,0,15,0,0.99984825
Case178_15,0,15,0,0.9999054
Case17_15,1,15,1,0.9999976
Case187_15,1,15,1,0.9999126
Case192_15,0,15,0,0.99976885
Case201_15,1,15,1,0.99991286
Case207_15,1,15,1,0.99999356
Case20_15,1,15,1,0.9999722
Case210_15,0,15,0,0.9996305
Case21_15,1,15,1,0.9999895
Case223_15,0,15,0,0.9997843
Case225_15,1,15,1,0.9998859
Case235_15,1,15,1,0.99996495
Case238_15,1,15,1,0.9999945
Case259_15,1,15,1,0.9999701
Case25_15,1,15,1,0.9997539
Case260_15,1,15,1,0.99998546
Case263_15,0,15,0,0.99992174
Case265_15,0,15,0,0.9999089
Case269_15,0,15,0,0.9996874
Case273_15,0,15,0,0.999989
Case27_15,0,15,0,0.9999712
Case28_15,1,15,1,0.9999051
Case34_15,0,15,0,0.9999673
Case3_15,0,15,0,0.9999104
Case67_15,0,15,0,0.9997125
Case83_15,0,15,1,0.8655965
Case84_15,0,15,0,0.99995905
Case90_15,0,15,0,0.99968517
Case95_15,1,15,1,0.99997914
