Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_11,0,11,0,0.83215475
Case10_11,1,11,1,0.8880519
Case119_11,0,11,1,0.7603267
Case11_11,1,11,1,0.77880335
Case122_11,0,11,0,0.97432476
Case12_11,0,11,0,0.5409053
Case178_11,0,11,0,0.67545855
Case17_11,1,11,1,0.8745829
Case192_11,0,11,0,0.50445473
Case194_11,1,11,1,0.9348899
Case195_11,0,11,0,0.55725145
Case206_11,1,11,1,0.5583633
Case207_11,1,11,1,0.9647585
Case209_11,0,11,1,0.6488043
Case210_11,0,11,1,0.85914177
Case225_11,1,11,1,0.7192435
Case229_11,0,11,0,0.8185104
Case235_11,1,11,1,0.8863394
Case238_11,1,11,1,0.9026269
Case245_11,1,11,1,0.7396688
Case249_11,1,11,1,0.803067
Case250_11,0,11,0,0.6332097
Case251_11,0,11,0,0.9833356
Case256_11,1,11,1,0.9868107
Case257_11,1,11,1,0.88373435
Case258_11,1,11,1,0.9344957
Case25_11,1,11,1,0.7702732
Case260_11,1,11,1,0.5251288
Case263_11,0,11,0,0.7350426
Case265_11,0,11,0,0.8487226
Case269_11,0,11,0,0.85744554
Case273_11,0,11,0,0.91703385
Case274_11,0,11,0,0.72946787
Case277_11,1,11,1,0.87816954
Case28_11,1,11,1,0.8209483
Case34_11,0,11,0,0.95694613
Case37_11,1,11,1,0.7244294
Case39_11,0,11,0,0.7570003
Case41_11,0,11,0,0.73068655
Case43_11,0,11,0,0.93278366
Case44_11,1,11,1,0.8847087
Case55_11,1,11,1,0.56627
Case60_11,0,11,0,0.7718904
Case61_11,1,11,1,0.70724064
Case75_11,1,11,0,0.5333853
Case78_11,1,11,1,0.8470036
Case84_11,0,11,0,0.93324757
Case89_11,0,11,1,0.8363418
Case90_11,0,11,0,0.6377261
Case95_11,1,11,1,0.91099995
