Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
0;0;0.997319125;1;1;1;1.0;0.944471023;0.944471023;1.0;1.0;1.0;;1.0;1.0
0;0;0.997458273;1;1;1;1.0;0.6130324229999999;0.6130324229999999;1.0;1.0;1.0;;1.0;1.0
0;0;0.997196377;1;1;1;1.0;0.990801674;0.990801674;1.0;1.0;1.0;;1.0;1.0
0;0;0.997521516;1;1;1;1.0;0.975948715;0.975948715;1.0;1.0;1.0;;1.0;1.0
0;0;0.997528777;1;1;1;1.0;0.983631769;0.983631769;1.0;1.0;1.0;;1.0;1.0
0;0;0.997330075;1;1;1;1.0;0.988977528;0.988977528;1.0;1.0;1.0;;1.0;1.0
0;0;0.997337953;1;1;1;1.0;0.988377463;0.988377463;1.0;1.0;1.0;;1.0;1.0
0;0;0.997514706;1;1;1;1.0;0.974631661;0.974631661;1.0;1.0;1.0;;1.0;1.0
0;0;0.997402019;1;1;1;1.0;0.984823722;0.984823722;1.0;1.0;1.0;;1.0;1.0
0;0;0.997318559;1;1;1;1.0;0.979768869;0.979768869;1.0;1.0;1.0;;1.0;1.0
0;0;0.997275014;1;1;1;1.0;0.953869215;0.953869215;1.0;1.0;1.0;;1.0;1.0
0;0;0.997373668;1;1;1;1.0;0.97421608;0.97421608;1.0;1.0;1.0;;1.0;1.0
0;0;0.997388989;1;1;1;1.0;0.992149516;0.992149516;1.0;1.0;1.0;;1.0;1.0
0;0;0.99742447;1;1;1;1.0;0.983695108;0.983695108;1.0;1.0;1.0;;1.0;1.0
0;0;0.99751377;1;1;1;1.0;0.971987034;0.971987034;1.0;1.0;1.0;;1.0;1.0
0;0;0.997204511;1;1;1;1.0;0.985563555;0.985563555;1.0;1.0;1.0;;1.0;1.0
0;0;0.997418017;1;1;1;1.0;0.984679445;0.984679445;1.0;1.0;1.0;;1.0;1.0
0;0;0.997388305;1;1;1;1.0;0.982254422;0.982254422;1.0;1.0;1.0;;1.0;1.0
0;0;0.997180669;1;1;1;1.0;0.979144827;0.979144827;1.0;1.0;1.0;;1.0;1.0
