Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
0;0;1.0;1;0.998944455;0.998944455;0.829140313;0.976847828;0.976847828;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998524843;0.998524843;0.8703357490000001;0.98180558;0.98180558;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998744848;0.998744848;0.848851675;0.985027378;0.985027378;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.999064787;0.999064787;0.811465173;0.978441093;0.978441093;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998717182;0.998717182;0.791623015;0.979258822;0.979258822;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.999138602;0.999138602;0.856444428;0.978684731;0.978684731;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.999173585;0.999173585;0.837164948;0.961935976;0.961935976;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998951544;0.998951544;0.8455890979999999;0.980207588;0.980207588;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.999068055;0.999068055;0.8156536809999999;0.671533017;0.671533017;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998598106;0.998598106;0.8341512529999999;0.938636071;0.938636071;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.999020635;0.999020635;0.7828865979999999;0.985134306;0.985134306;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998678348;0.998678348;0.826476966;0.976358228;0.976358228;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998849069;0.998849069;0.808526307;0.913610359;0.913610359;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998696073;0.998696073;0.8534230209999999;0.987932003;0.987932003;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998629669;0.998629669;0.830827068;0.985907792;0.985907792;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.999012091;0.999012091;0.792199488;0.987298505;0.987298505;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.999077369;0.999077369;0.815948118;0.980986237;0.980986237;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998808592;0.998808592;0.846445178;0.979873663;0.979873663;1.0;1.0;1.0;;1.0;1.0
0;0;1.0;1;0.998907516;0.998907516;0.859555058;0.949469405;0.949469405;1.0;1.0;1.0;;1.0;1.0
