Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
958.0;0.0;1.0;0.0;1.0;1.0;0.9999465707233768;0.9999465707233768;0.3484887479897828;0.9296128595049163;0.9296128595049163
976.0;0.0;1.0;1.0;1.0;1.0;0.9999571242412004;0.9999571242412004;0.07184856826819908;0.9468354442185601;0.9468354442185601
989.0;1.0;1.0;1.0;1.0;1.0;0.9999230500743248;0.9999230500743248;0.07438181251946441;0.9471756317601622;0.9471756317601622
1049.0;1.0;1.0;0.0;1.0;1.0;0.9999902906450984;0.9999902906450984;0.35050876813163023;0.947677903791779;0.947677903791779
1066.0;1.0;1.0;1.0;1.0;1.0;0.9999632613550812;0.9999632613550812;0.19718263669257863;0.9391380805845875;0.9391380805845875
1075.0;0.0;1.0;1.0;1.0;1.0;0.999953666792774;0.999953666792774;0.31366370714227076;0.9430720934326282;0.9430720934326282
1085.0;1.0;1.0;1.0;1.0;1.0;0.999905613063896;0.999905613063896;0.2135081093090423;0.921913483126272;0.921913483126272
1101.0;0.0;1.0;1.0;1.0;1.0;0.999895523941322;0.999895523941322;0.14804150098267732;0.8965273561190592;0.8965273561190592
1019_2;0.0;2.0;0.0;1.0;1.0;0.999949087190505;0.999949087190505;0.39037046386288976;-0.09431007785549017;-0.09431007785549017
1028_2;1.0;2.0;1.0;1.0;1.0;-0.3409417436333533;-0.3409417436333533;0.3834698182859466;0.9117417295924358;0.9117417295924358
1070_2;0.0;2.0;0.0;1.0;1.0;0.9620075070777856;0.9620075070777856;0.3942025045563805;0.9166204664353816;0.9166204664353816
1097_2;1.0;2.0;0.0;1.0;1.0;0.9942265432416618;0.9942265432416618;0.39786002442993795;0.9067804152570813;0.9067804152570813
1099_2;0.0;2.0;0.0;1.0;1.0;0.9999292470500148;0.9999292470500148;0.3875559034920424;0.910222759734029;0.910222759734029
922_2;0.0;2.0;1.0;1.0;1.0;0.999933292881296;0.999933292881296;0.3825606922693213;0.9299286256314625;0.9299286256314625
926_2;1.0;2.0;0.0;1.0;1.0;0.9962065981050732;0.9962065981050732;0.3885298580382749;-3.307247153420615;-3.307247153420615
962_2;1.0;2.0;1.0;1.0;1.0;-1.090417554460915;-1.090417554460915;0.3888844674359996;0.8787971238424697;0.8787971238424697
1026_3;1.0;3.0;1.0;1.0;1.0;0.999874016121462;0.999874016121462;0.04392246294184721;0.9202333300942115;0.9202333300942115
1074_3;0.0;3.0;1.0;1.0;1.0;0.9996575585587888;0.9996575585587888;0.04107259185094603;0.9191959801872056;0.9191959801872056
1103_3;0.0;3.0;0.0;1.0;1.0;0.9998108877286812;0.9998108877286812;0.028880992196209432;0.9153075213098492;0.9153075213098492
1115_3;1.0;3.0;1.0;1.0;1.0;0.9998691121468434;0.9998691121468434;0.04107259185094603;0.8497997637944757;0.8497997637944757
1116_3;1.0;3.0;1.0;1.0;1.0;0.9998537468336832;0.9998537468336832;0.03485193621867855;0.8963279705900462;0.8963279705900462
1136_3;0.0;3.0;0.0;1.0;1.0;0.9999248925228016;0.9999248925228016;0.03300035450217742;0.8810062067292928;0.8810062067292928
957_3;1.0;3.0;1.0;1.0;1.0;0.9998403965566188;0.9998403965566188;0.040919144753010506;0.909420450500783;0.909420450500783
973_3;0.0;3.0;0.0;1.0;1.0;0.9998137480351604;0.9998137480351604;0.04362991765782254;0.9056435020163954;0.9056435020163954
1047_4;0.0;4.0;0.0;1.0;0.7216586514377317;-9.806062359769767;-9.806062359769767;0.3107913736315546;0.8622920807393413;0.8622920807393413
1050_4;1.0;4.0;1.0;1.0;0.8331080573702786;-6.274466716609519;-6.274466716609519;0.30179272045114003;0.927641274554678;0.927641274554678
1074_4;0.0;4.0;1.0;1.0;0.8331080573702786;-5.498349007220669;-5.498349007220669;0.31307642855376694;0.8912205924740872;0.8912205924740872
1077_4;1.0;4.0;1.0;1.0;0.7853762956286615;-7.346209797080678;-7.346209797080678;0.3163958586683895;0.8470039108434084;0.8470039108434084
1100_4;1.0;4.0;1.0;1.0;0.8331080573702786;-6.719600643904113;-6.719600643904113;0.3009150775694893;0.9081647790890907;0.9081647790890907
1102_4;0.0;4.0;1.0;1.0;1.0;-5.678784362358773;-5.678784362358773;0.3122803330531203;0.8988533194272516;0.8988533194272516
