Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_17,0,17,0,0.999993338491846
Case11_17,1,17,1,0.999849107576144
Case127_17,1,17,1,0.9999813455900167
Case12_17,0,17,0,0.999941724100546
Case178_17,0,17,0,0.9999351370424887
Case187_17,1,17,1,0.999955640136722
Case192_17,0,17,0,0.9999525381177402
Case201_17,1,17,1,0.9999881457954456
Case207_17,1,17,1,0.9999855724929951
Case20_17,1,17,1,0.9999957160109447
Case210_17,0,17,0,0.9996585418437657
Case223_17,0,17,0,0.9999451498910835
Case225_17,1,17,1,0.9998627691629145
Case249_17,1,17,1,0.9999195845576674
Case259_17,1,17,1,0.9999999854171371
Case263_17,0,17,0,0.9999975398764296
Case267_17,1,17,1,0.9999977307192609
Case269_17,0,17,0,0.9998369058627559
Case34_17,0,17,0,0.9999745318204937
Case67_17,0,17,0,0.9997272454748277
Case6_17,1,17,1,0.9999408870504918
Case84_17,0,17,0,0.9999359972396971
