Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_11,0,11,1,0.63837385
Case102_11,1,11,1,0.9999186
Case103_11,1,11,1,0.9999094
Case119_11,0,11,1,0.9963464
Case122_11,0,11,0,0.99998
Case127_11,1,11,1,0.99996245
Case12_11,0,11,0,0.9999376
Case155_11,0,11,0,0.99995846
Case178_11,0,11,0,0.9998108
Case187_11,1,11,1,0.9999671
Case188_11,1,11,1,0.9998838
Case18_11,1,11,1,0.99998343
Case192_11,0,11,0,0.9999248
Case194_11,1,11,1,0.99996865
Case201_11,1,11,1,0.9999503
Case207_11,1,11,1,0.999949
Case210_11,0,11,0,0.9998543
Case223_11,0,11,0,0.99982834
Case229_11,0,11,0,0.99998534
Case239_11,0,11,0,0.99995947
Case240_11,1,11,1,0.9998778
Case248_11,1,11,1,0.9999186
Case249_11,1,11,1,0.9998579
Case250_11,0,11,0,0.9999655
Case251_11,0,11,0,0.99995047
Case256_11,1,11,1,0.9999324
Case257_11,1,11,1,0.9998969
Case259_11,1,11,1,0.9999671
Case25_11,1,11,1,0.9998838
Case264_11,1,11,1,0.98477453
Case267_11,1,11,1,0.99990225
Case269_11,0,11,0,0.9999054
Case273_11,0,11,0,0.99999005
Case274_11,0,11,0,0.999831
Case277_11,1,11,1,0.9998265
Case34_11,0,11,0,0.99988514
Case38_11,1,11,1,0.9999188
Case39_11,0,11,0,0.99991316
Case3_11,0,11,0,0.9999281
Case40_11,0,11,0,0.9997807
Case44_11,1,11,1,0.9999913
Case46_11,0,11,0,0.9998956
Case55_11,1,11,1,0.99977595
Case67_11,0,11,0,0.9998423
Case6_11,1,11,1,0.99995875
Case78_11,1,11,1,0.99992895
Case83_11,0,11,1,0.99307865
Case89_11,0,11,0,0.99980587
Case90_11,0,11,0,0.9998313
Case91_11,1,11,1,0.9999392
