Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_4,0,4,0,0.9962442
Case113_4,0,4,0,0.99858445
Case119_4,0,4,0,0.7158179
Case11_4,1,4,1,0.99197865
Case121_4,0,4,0,0.9782791
Case134_4,0,4,0,0.8560021
Case135_4,1,4,1,0.990747
Case153_4,0,4,0,0.99664974
Case155_4,0,4,0,0.96578956
Case177_4,1,4,1,0.9764599
Case18_4,1,4,1,0.9999082
Case192_4,0,4,0,0.9759854
Case198_4,1,4,1,0.99989116
Case19_4,1,4,1,0.9683275
Case207_4,1,4,1,0.99337524
Case208_4,1,4,1,0.9970912
Case218_4,0,4,0,0.9449885
Case225_4,1,4,1,0.9761705
Case238_4,1,4,1,0.999689
Case239_4,0,4,0,0.96508116
Case244_4,1,4,1,0.99476707
Case252_4,0,4,0,0.99688494
Case254_4,0,4,0,0.99674845
Case25_4,1,4,1,0.97834843
Case260_4,1,4,1,0.9767572
Case266_4,1,4,1,0.9646837
Case29_4,1,4,1,0.98930794
Case31_4,1,4,1,0.9968549
Case33_4,1,4,1,0.9992455
Case34_4,0,4,0,0.9963224
Case35_4,1,4,1,0.9997664
Case37_4,1,4,1,0.990694
Case3_4,0,4,0,0.9930761
Case44_4,1,4,1,0.9994436
Case4_4,0,4,1,0.9782477
Case53_4,1,4,0,0.5358077
Case60_4,0,4,1,0.6705593
Case61_4,1,4,1,0.9947466
Case62_4,0,4,0,0.9995879
Case68_4,0,4,0,0.99765545
Case72_4,0,4,0,0.9908936
Case73_4,1,4,1,0.99999285
Case7_4,0,4,0,0.9862899
Case82_4,1,4,1,0.96607846
Case84_4,0,4,0,0.989901
Case86_4,0,4,1,0.94002265
Case90_4,0,4,0,0.9528273
Case93_4,1,4,1,0.99382293
Case98_4,0,4,0,0.9766947
Case9_4,0,4,0,0.9979867
